"DatasetName","DatasetType","ElementNumber","ElementName","V2Number","National","State","Definition","Usage","Comment","V3Changes","MinOccurs","MaxOccurs","IsNillable","DataType","NV","PN","PNNill","NVList","PNList","minLength","maxLength","length","minInclusive","maxInclusive","minExclusive","totalDigits","fractionDigits","pattern",
"EMSDataSet","element","ePayment.43","Ambulance Transport Code","","","","Indicator about the type of transport of the patient.","Optional","Added to improve billing with electronic claims using X12. The Ambulance Transport Code values are those determined by US Dept of HHS for the "Code indicating the type of ambulance transport".  The Accredited Standards Committee X12 organization maintains the standard.  See the X12 website http://www.x12.org or United States Health Information Knowledgebase website for more information:   http://ushik.org/dr.ui.drData_Page?system=mdr&Search=xxKEYIDxx&KeyOrgID=18&KeyRID=24821000&Referer=DataElement","","0","1","","AmbulanceTransportCode","","","","","","","","","","","","","","",
"EMSDataSet","element","ePayment.44","Ambulance Transport Reason Code","","","","The CMS Ambulance Transport Reason Code for the transport.","Optional","Added to improve billing with electronic claims using the ASC X12 Standard.  The Ambulance Transport Code values are those determined by US Dept of HHS for the "Code indicating the type of ambulance transport". The Accredited Standards Committee X12 organization maintains the standard. See the X12 website http://www.x12.org or United States Health Information Knowledgebase website for more information: http://ushik.ahrq.gov/ViewItemDetails?system=mdr&itemKey=21826000","","0","M","","AmbulanceReasonCode","","","","","","","","","","","","","","",
"EMSDataSet","element","ePayment.45","Round Trip Purpose Description","","","","Free text description providing the purpose of the round trip EMS transport based on CR109 field for CMS.","Optional","Added to improve billing documentation for CMS X12 based transactions. <br/><br/>This element should be documented when ePayment.44 (Ambulance Transport) code = X (Round Trip). <br/><br/>Ambulance providers can use this field to provide additional information regarding the circumstances of a round trip transport or for other medical  necessity documentation.","Added to improve billing with electronic claims using X12","0","1","","TripPurposeDesciption","","","","","","2","80","","","","","","","",
"EMSDataSet","element","ePayment.46","Stretcher Purpose Description","","","","Free Text Documentation providing the reason for use of a stretcher in the EMS patient transport.","Optional","Added to improve billing using CMS X12 transactions based on CR110. 							Ambulance providers can use this field to provide additional information regarding the patient's condition that warranted the use of a stretcher or  							for other medical necessity documentation.","Added to improve billing with electronic claims using X12","0","1","","StretcherPurposeDesciption","","","","","","2","80","","","","","","","",
"EMSDataSet","element","ePayment.47","Ambulance Conditions Indicator","","","","Documentation of the CRC03 through CRC07 requirements for CMS billing using X12 transactions.","Optional","Added to improve billing documentation and justification.","Added to improve billing with electronic claims using X12","0","M","","AmbulanceConditionsIndicator","","","","","","","","","","","","","","",
"EMSDataSet","element","ePayment.48","Mileage to Closest Hospital Facility","","","","The mileage to the closest hospital facility from the scene. Documented only if the patient was transported to a facility farther away than the closest hospital.","Optional","Added to clarify billing mileage when the patient is not taken to the closest facility.","Added for improved billing documentation.","0","1","","Mileage","","","","","","","","","1","1000","","","2","",
"EMSDataSet","element","ePayment.49","ALS Assessment Performed and Warranted","","","","Documentation that the patient required an ALS assessment and it was performed.","Optional","Added to improve billing justification","Added to improve billing justification","0","1","","YesNoValues","","","","","","","","","","","","","","",
"EMSDataSet","element","ePayment.50","CMS Service Level","E07_34","National","State","The CMS service level for this EMS encounter.","Required","","","1","1","Nillable","CMSServiceLevel","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","ePayment.51","EMS Condition Code","E07_35","","","The condition code associated with the CMS EMS negotiated rule-making process.","Optional","Code list is represented in ICD-10-CM Codes:  							<br/>Website - <a href="http://uts.nlm.nih.gov" target="_blank">http://uts.nlm.nih.gov</a> 							<br/>Product - UMLS Metathesaurus","","0","M","","icd10Code","","","","","","","","","","","","","","[A-Z][0-9]{2}((\.[0-9A-Z]{1,3})?)",
"EMSDataSet","element","ePayment.52","CMS Transportation Indicator","E07_37","","","The CMS Ambulance Fee Schedule Transportation and Air Medical Transportation Indicators are used to better describe why it was necessary for the patient to be transported in a particular way or circumstance.","Optional","Name changed from Condition Code Modifier to CMS Transportation Indicator","Name changed from Condition Code Modifier to CMS Transportation Indicator","0","M","","CMSTransportationIndicator","","","","","","","","","","","","","","",
"EMSDataSet","element","ePayment.53","Transport Authorization Code","","","","Prior authorization code provided by the insurance carrier/payer.","Optional","","Added to improve billing documentation.","0","1","","AuthorizationCode","","","","","","2","52","","","","","","","",
"EMSDataSet","element","ePayment.54","Prior Authorization Code Payer","","","","The Payer who has provided the Prior Authorization Code.","Optional","Added to document Prior Authorization Codes for an EMS Transport.","Added to improve billing documentation.","0","1","","PersonName","","","","","","1","50","","","","","","","",
"EMSDataSet","element","ePayment.55","Supply Item Used Name","","","","The name of the supply used on the patient by the EMS Crew during the EMS event.","Optional","Added to track EMS supplies for billing.  The list of supplies would be created by the EMS Agency.  There is no master list of supply items defined.","Added to track EMS supplies for billing.","0","1","","SupplyUsed","","","","","","2","80","","","","","","","",
"EMSDataSet","element","ePayment.56","Number of Supply Item(s) Used","","","","The number of the specific supply item used on the patient by the EMS Crew during the EMS event.","Optional","Associated with ePayment.56 (Supply Item Used Name). Used to better track supply items for billing","Added to track EMS supplies for billing.","0","1","","SupplyCount","","","","","","","","","1","100000000","","","","",
"EMSDataSet","element","eScene.01","First EMS Unit on Scene","","National","State","Documentation that this EMS Unit was the first EMS Unit for the EMS Agency on the Scene","Required","Added to improve the evaluation of Response Times when multiple EMS units are responding to the same scene.","","1","1","Nillable","YesNoValues","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","eScene.02","Other EMS or Public Safety Agencies at Scene","E08_01","","","Other EMS agency names that were at the scene, if any","Optional","","","0","1","","OtherEMSAgenciesAtScene","","","","","","2","100","","","","","","","",
"EMSDataSet","element","eScene.03","Other EMS or Public Safety Agency ID Number","","","","The ID number for the EMS Agency or Other Public Safety listed in eScene.02","Optional","The ID should be the state ID (license number) for the EMS agency or ID number for the law enforcement. This may be an ID assigned by the state or created by the EMS agency.","","0","1","","EMSAgencyID","","","","","","1","25","","","","","","","",
"EMSDataSet","element","eScene.04","Type of Other Service at Scene","E08_02","","","The type of public safety or EMS service associated with Other Agencies on Scene","Optional","Associated with each Other Service in eScene.02","","0","1","","OtherServicesAtScene","","","","","","","","","","","","","","",
"EMSDataSet","element","eScene.05","Date/Time Initial Responder Arrived on Scene","E08_04","","","The time that the initial responder arrived on the scene, if applicable.","Optional","DateTime consists of finite-length characters of the form: yyyy '-' mm '-' dd 'T' hh ':' mm ':' ss ('.' s+)? (zzzzzz) <table  cellspacing="2"><tr><td>							 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">yyyy</td><td>a four-digit numeral that represents the year</td></tr>   <tr><td align="center">'-'</td><td>separators between parts of the date portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the month</td></tr>   <tr><td align="center">dd</td><td>a two-digit numeral that represents the day</td></tr>   <tr><td align="center">T</td><td>separator that indicates time-of-day follows</td></tr>   <tr><td align="center">hh</td><td>a two-digit numeral that represents the hour</td></tr>   <tr><td align="center">':'</td><td>a separator between parts of the time-of-day portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minute</td></tr>   <tr><td align="center">ss</td><td>a two-integer-digit numeral that represents the whole seconds</td></tr>   <tr><td align="center">'.' s+</td><td>(not required) represents the fractional seconds</td></tr>   <tr><td align="center">zzzzzz</td><td>(required) represents the timezone (as described below)</td></tr> </table>  </td></tr></table> <br/>Timezones, required, are durations with (integer-valued) hour and minute properties in the form: ('+' | '-') hh ':' mm    <table cellspacing="2"><tr><td>	 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">hh</td><td>a two-digit numeral (with leading zeros as required) that represents the hours</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minutes</td></tr>   <tr><td align="center">'+'</td><td>a nonnegative duration</td></tr>   <tr><td align="center">'-'</td><td>a nonpositive duration</td></tr> </table> </td></tr></table>","","0","1","","DateTimeType","","","","","","","","","1950-01-01T00:00:00-00:00","2050-01-01T00:00:00-00:00","","","","[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}",
"EMSDataSet","element","eScene.06","Number of Patients at Scene","E08_05","National","State","Indicator of how many total patients were at the scene","Required","","","1","1","Nillable","NumberOfPatientsAtScene","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","eScene.07","Mass Casualty Incident","E08_06","National","State","Indicator if this event would be considered a mass casualty incident (overwhelmed existing EMS resources)","Required","","","1","1","Nillable","YesNoValues","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","eScene.08","Triage Classification for MCI Patient","","National","State","The color associated with the initial triage assessment/classification of the MCI patient.","Required","This element is documented when eScene.07 (Mass Casualty Incident) = Yes. <br/><br/> Examples of triage systems include START and SALT.   <br/><br/> <div style="font-size:11px">Adapted from: SALT mass casualty triage: concept endorsed by the American College of Emergency Physicians, American College of Surgeons Committee on Trauma, American Trauma Society, National Association of EMS Physicians, National Disaster Life Support Education Consortium, and State and Territorial Injury Prevention Directors Association. Disaster Med Public Health Prep. 2008 Dec;2(4):245-6. </div> <div style="font-size:4px">&nbsp;</div> <div style="font-size:11px"> START reference:  Benson M, Koenig KL, Schultz CH. Disaster triage: START, then SAVE-a new method of dynamic triage for victims of a catastrophic earthquake. Prehospital Disaster Med. 1996; Apr-Jun; 11(2): 117-24							 </div>","","1","1","Nillable","TriageClassification","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
